,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
356,0.048232249300695605,0.09278284118544597,0.06435502231155543,0.0856358577840533,0.07068169678134287,0.07198349261132232,0.06408180830503503,0.060952170527767795,0.04421660933281051,0.04216099530914946,0.03955633429263003,0.03808494529413174
357,0.040075795032680515,0.07804966777266072,0.05377805495670811,0.07182535896188912,0.059065778959207074,0.06007687752715723,0.05336840930586432,0.05069958361325554,0.036618390889579994,0.0349068950374272,0.032725384986520945,0.03150299998787489
358,0.034134718334464825,0.06722410072210748,0.046054304739683305,0.061728210394597124,0.050612008087233734,0.05144486321903587,0.04562353919870193,0.043309130755286765,0.03117815544337689,0.02971600184558211,0.02784136114726571,0.026798577716144287
359,0.4616496740719711,0.6217176537273811,0.5270295512400992,0.6195243067260803,0.5827165887739064,0.6127775550946866,0.6016373692455297,0.6023663176745865,0.5696950874219342,0.5550654200862608,0.5479462158910564,0.5355546628464317
360,0.48469084814302965,0.6419369434858853,0.5492031190012853,0.6398635665636585,0.6038324844375346,0.6334769556015063,0.6225279880075193,0.623595573728581,0.5926092154082803,0.5783301138995627,0.571688774452392,0.55949649421751
361,0.512426767533032,0.6655765398977481,0.5755778316836202,0.6636423673509396,0.6286960241647649,0.657675528386411,0.6470056300392736,0.6484171991458126,0.6194157275156088,0.6056193067115742,0.5995279727298004,0.587640857377037
362,0.2736784825775295,0.4162795142684643,0.32972356773205685,0.40454243496263004,0.36257006276625314,0.377759816471736,0.3566730150117039,0.3509132667158763,0.29901810023556646,0.2888851108711327,0.27953895408056395,0.2715746644481294
363,0.18387028950167658,0.2992760824417757,0.22793719194839412,0.2865453448731301,0.25086643840026424,0.259544193665121,0.2413743421727416,0.23488554440380022,0.19199225860168592,0.18465287668570682,0.1773701282285294,0.17178936974914927
364,0.1376490589753413,0.23276193217509406,0.17338808762386354,0.22081255085640544,0.19086475371622255,0.1965064383494376,0.18135202719539806,0.17537549539766303,0.14044155667365946,0.13478249766243763,0.12901738914829217,0.12478104999221157
365,0.09050220023712413,0.15978258607647997,0.11609954516264079,0.14995998290810772,0.12785467632982292,0.13088340532758902,0.1198528199653901,0.11513163817464014,0.0903454315558431,0.08652651675056983,0.08254256551281214,0.0797259587520831
366,0.06563808261170001,0.11897293329431895,0.0851746950822319,0.11096045367405341,0.09387290273195574,0.09579909688486354,0.08735862000197608,0.08362218211461282,0.06493051269410849,0.06212275982229856,0.05915467493544683,0.057098979695541195
367,0.5456492811341874,0.693149563485157,0.6068759373290991,0.6913781294583059,0.6579086192942852,0.6859041688352049,0.675611963777855,0.6773835631516465,0.650708139761494,0.6375896256668592,0.6321091271186066,0.6206879086532742
368,0.572310180515228,0.7146838028058126,0.6317406489968556,0.713039972311178,0.6808887336687873,0.7079540147829309,0.6980039042706849,0.7000186297839046,0.675178556491092,0.6626698208071032,0.6576503465022528,0.6466724449364707
369,0.6005293815163633,0.7368667031921663,0.6577735345933297,0.7353543777672242,0.7047235430362894,0.7306696762983458,0.721127135924802,0.7233435972497303,0.7004172499293629,0.6886006257969097,0.684049702303632,0.6735956349243094
370,0.630813983984108,0.7600176774018415,0.6853989209577349,0.7586425382217699,0.7297743519302216,0.7543778013936282,0.7453219060921837,0.7476935092475194,0.7267851093114299,0.7157563782732226,0.7116861210654821,0.70184932357489
371,0.6633657621428419,0.7841904021740356,0.7147448133790466,0.7829582640259973,0.7561225155721635,0.779132654765527,0.7706535002373887,0.7731234939690117,0.7543393990334217,0.7442002631251067,0.7406211190534986,0.7315028458791786
372,0.6984119496909111,0.8094419046567631,0.7459518527714923,0.8083586693965286,0.7838558499005117,0.8049916559362371,0.7971917906114072,0.7996915869051837,0.7831393013266581,0.7739970407522391,0.770917243328848,0.7626265429982932
373,0.7362093454926055,0.8358327690223328,0.7791747944229526,0.8349043638481242,0.8130692142182839,0.8320155210688105,0.8250115805703371,0.8274587866447322,0.8132456378399703,0.8052125207837596,0.8026374219283128,0.7952908767135357
